ID,Photo,Name,Reference,Category,Base Price,Final Price,Quantity,Status
1270,http://www.artesa-creations.com/img/p/3/3/1/7/3317.jpg,Ras de cou Papillon de nuit Dentelle noire & or,CB_COLdentPAPnoir,Mariage,25,25,2,1
1266,http://www.artesa-creations.com/img/p/3/3/0/7/3307.jpg,Ras de Cou Fleurs et Plumes Noir Fushia,CB_COLnoirfush,Bijoux de créateurs,25,25,2,1
1335,http://www.artesa-creations.com/img/p/3/4/3/5/3435.jpg,Boucles d'oreilles Etoiles Fillantes Noir et Or,TP_BOetoileChaine,Bijoux de créateurs,22,22,2,1
1483,http://www.artesa-creations.com/img/p/3/7/4/3/3743.jpg,Boucles d'oreilles Disque Turquoise point argent,GRE_BOlentTUR,Boucles d'oreilles,41.65,41.65,2,1
849,http://www.artesa-creations.com/img/p/2/5/0/4/2504.jpg,Boucles d'oreilles Cube Multicolors origami,TP_BOtaraCmulti,Bijoux de créateurs,14,14,2,1
714,http://www.artesa-creations.com/img/p/2/2/1/9/2219.jpg,Collier Lacet Orchidée Orange & Perles,SB_BRAorchi,Bijoux de créateurs,38,38,2,1
1332,http://www.artesa-creations.com/img/p/3/4/4/2/3442.jpg,Collier Goutte de Cristal,HD_COLgoutBL,Bijoux de créateurs,20,20,2,1
1471,http://www.artesa-creations.com/img/p/3/7/1/7/3717.jpg,Boucles Oreilles Tour Eiffel Paris,CA_BO3510,Bijoux de créateurs,10.5,10.5,2,1
1115,http://www.artesa-creations.com/img/p/3/0/7/3/3073.jpg,Collier Fleur Ivoire - ras de cou dentelle et plume,AC_COLchampagne,Colliers,22,22,2,1
1326,http://www.artesa-creations.com/img/p/3/4/1/3/3413.jpg,Jarretière dentelle Chocolat Fleurs Turquoise,CB_JARchocFlTUR,Jarretière de mariée,18.7,18.7,2,1
840,http://www.artesa-creations.com/img/p/2/4/8/4/2484.jpg,Boucles d'Oreilles Cristal Bronze et Orange,AC_BOorange,Catégories,10,10,2,1
695,http://www.artesa-creations.com/img/p/2/2/6/8/2268.jpg,Pic à Chignon Perle Rose,CC_PICrose,Mariage,7.5,7.5,2,1
1323,http://www.artesa-creations.com/img/p/3/4/1/7/3417.jpg,Headband Tresse Daim Noir,AC_BANtressnoir,Coiffure - Tête,12,12,2,1
998,http://www.artesa-creations.com/img/p/2/8/3/2/2832.jpg,Collier Estampe laiton Bambi Sautoir,WAM_COLbambi,Bijoux de créateurs,32,32,2,1
1465,http://www.artesa-creations.com/img/p/3/7/0/7/3707.jpg,Boucles d'oreilles Fleurs Bleues,CA_BO3266bleu,Boucles d'oreilles,14,14,2,1
607,http://www.artesa-creations.com/img/p/1/9/5/1/1951.jpg,Collier Fleurs Chocolat Turquoise,CB_Colnoir,Bijoux de mariée,28,28,2,1
1105,http://www.artesa-creations.com/img/p/3/0/4/6/3046.jpg,Diadème Fleurs Blanches et Perles dorées,AC_BANdore,Accessoires de mode,19,19,2,1
995,http://www.artesa-creations.com/img/p/2/8/2/6/2826.jpg,Collier Eclats de Cristal,AC_COLcubeCris,Bijoux de mariée,19,19,2,1
1524,http://www.artesa-creations.com/img/p/3/8/0/3/3803.jpg,Multirang Corail Exotique,CA_BRAcorail,Bijoux de créateurs,22,22,2,1
825,http://www.artesa-creations.com/img/p/2/4/6/3/2463.jpg,Boucles d'Oreilles Fleur de Corail et Turquoise,,Catégories,15,15,2,1
910,http://www.artesa-creations.com/img/p/2/6/5/5/2655.jpg,Collier Orchidée Bordeaux et Plume,CB_COLorchiR,Bijoux de créateurs,28,28,2,1
907,http://www.artesa-creations.com/img/p/2/6/4/6/2646.jpg,Bandeau Fleurs et Plumes Bordeaux,CB_BANbor,Accessoires de mode,18,18,2,1
1450,http://www.artesa-creations.com/img/p/3/6/7/4/3674.jpg,Collier Fleurs Rose et Chaine dorée,CA_COL1411,Bijoux de créateurs,32.5,32.5,2,1
1370,http://www.artesa-creations.com/img/p/3/5/1/8/3518.jpg,Boucles d'oreilles Améthyste et cristal,WAM_BOvertVio,Bijoux de mariée,17,17,2,1
1512,http://www.artesa-creations.com/img/p/3/7/8/9/3789.jpg,Bracelet Multirang Anis Nacre et Chaines,AC_BRAnacreVERT,Bijoux de créateurs,18,18,2,1
1360,http://www.artesa-creations.com/img/p/3/5/0/1/3501.jpg,Peigne Petit Oiseau Blanc irisé,HD_PEIoiseau,Coiffure - Tête,13.6,13.6,2,1
750,http://www.artesa-creations.com/img/p/3/4/5/5/3455.jpg,Sautoir Toupie Dorée,WAM_COLpelli,Bijoux de créateurs,34,34,2,1
1434,http://www.artesa-creations.com/img/p/3/6/4/4/3644.jpg,Bracelet Etoile & Cristal de Roche cordon rouge,MAN_BRArougeEtoile,Etoiles,11.05,11.05,2,1
1069,http://www.artesa-creations.com/img/p/2/9/7/4/2974.jpg,Bibi Dentelle Blanche et Cristaux,CM_bibiNB,Accessoires de mode,27,27,2,1
543,http://www.artesa-creations.com/img/p/1/7/8/8/1788.jpg,Livre d'Or Chocolat Fleur de Soie Anis,CC_LOsoieAnis,Mariage,35.5,35.5,2,1
1256,http://www.artesa-creations.com/img/p/3/4/2/6/3426.jpg,Tiare Papillon Argenté Cristal,WAM_TIAREpapCRISTAL,Bijoux de mariée,60,60,2,1
645,http://www.artesa-creations.com/img/p/2/0/9/8/2098.jpg,Bouquet Ivoire et Bordeaux,HD_BOUQsaum,Mariage,44.2,44.2,1,1
875,http://www.artesa-creations.com/img/p/2/6/0/5/2605.jpg,Foulard Chocolat Arabesques Blanches- mousseline de soie,CB_FOUaraCHOC,Accessoires de mode,49,49,1,1
963,http://www.artesa-creations.com/img/p/2/7/6/1/2761.jpg,Etole Blanche et turquoise Mousseline de soie peinte,CB_FOUetolTUR,Chantal B,57.8,57.8,1,1
1431,http://www.artesa-creations.com/img/p/3/6/3/7/3637.jpg,Collier Perle Baroque plaqué Or,MAN_COLperleBAR,Mariage,32.3,32.3,1,1
1063,http://www.artesa-creations.com/img/p/2/9/6/3/2963.jpg,Jarretière Fleurs Chocolat & Doré,CB_JARchocOR,Jarretière de mariée,22.1,22.1,1,1
437,http://www.artesa-creations.com/img/p/1/5/1/4/1514.jpg,Boutonnière Coeur Léger,CC_boutcoeur,Mariage,15,15,1,1
540,http://www.artesa-creations.com/img/p/1/9/6/0/1960.jpg,Ras de cou trois rangs argent,HD_COLtrioArg,Bijoux de créateurs,37.5,37.5,1,1
797,http://www.artesa-creations.com/img/p/2/4/0/2/2402.jpg,Barrette Pompon Tulle Blanc Pailletté,HD_barPom,Accessoires de mode,15,15,1,1
642,http://www.artesa-creations.com/img/p/2/0/5/3/2053.jpg,Bague Rétro Pin'Up,ELE_BAGpinup,Bijoux de créateurs,19,19,1,1
1280,http://www.artesa-creations.com/img/p/3/3/4/0/3340.jpg,Bibi Dentelle et Plume Ivoire,HC_BIBIrond,Mariage,49,49,1,1
870,http://www.artesa-creations.com/img/p/2/5/5/8/2558.jpg,Faire-part naissance / carte Etoile,CC_CARTEskate,Créations Enfants,4.75,4.75,1,1
731,http://www.artesa-creations.com/img/p/2/2/4/4/2244.jpg,Coussin d'alliances Orchidée Rose Pâle,CB_COUorchidée,Mariage,42.5,42.5,1,1
1428,http://www.artesa-creations.com/img/p/3/6/4/5/3645.jpg,Collier Perle et cristal de Roche plaqué Or,MAN_COLperleEAU,Mariage,32.3,32.3,1,1
1496,http://www.artesa-creations.com/img/p/3/7/6/6/3766.jpg,Pic Fleur et papillon fushia,HD_PICrose,Coiffure - Tête,6.8,6.8,1,1
536,http://www.artesa-creations.com/img/p/1/7/8/5/1785.jpg,Bibi Fleurs & plume ivoire,HD_bibiplum,Coiffure - Tête,49.5,49.5,1,1
1277,http://www.artesa-creations.com/img/p/3/3/3/7/3337.jpg,Porte nom Macarons Chocolat Framboise,HD_PORTmacafram,Mariage,12,12,1,1
864,http://www.artesa-creations.com/img/p/2/5/4/9/2549.jpg,Foulard Kaki et Orange - mousseline de soie,CB_FOUkaki,Accessoires de mode,50,50,1,1
1345,http://www.artesa-creations.com/img/p/3/4/5/7/3457.jpg,Boucles d'oreilles Goutte Cristal,HD_BOgoutteCRI,Bijoux de créateurs,15,15,1,1
957,http://www.artesa-creations.com/img/p/2/7/5/2/2752.jpg,Coussin d'alliances Satin Bordeaux Plume noire,CB_couPLborN,Mariage,37.4,37.4,1,1
1048,http://www.artesa-creations.com/img/p/2/9/2/7/2927.jpg,Bibi Dentelle Blanche et Cristaux,CM_bibiNB,Accessoires de mode,25,25,1,1
1493,http://www.artesa-creations.com/img/p/3/7/6/0/3760.jpg,Bracelet Perles Bleues Argentées,HD_BRAceramgris,Bracelets,28,28,1,1
1247,http://www.artesa-creations.com/img/p/3/4/1/9/3419.jpg,Faire-part Macarons,AC_FPmacaron,Faire-Part & Cartes,2.3,2.3,1,1
791,http://www.artesa-creations.com/img/p/2/3/8/5/2385.jpg,Coffret d'Alliances Amour de Nacre Bordeaux,CC_BTAnacrBOR,Mariage,39.5,39.5,1,1
1274,http://www.artesa-creations.com/img/p/3/3/2/8/3328.jpg,Porte nom Macarons Chocolat,HD_PORTmacaChoc,Mariage,12,12,1,1
861,http://www.artesa-creations.com/img/p/2/5/4/3/2543.jpg,Bourse Satin blanc Fleurs Fushia,CB_BOUflFush,Mariage,55,55,1,1
1342,http://www.artesa-creations.com/img/p/3/7/8/6/3786.jpg,Rond de Serviette Pompon Bronze et plume,BD_RONDbronze,Mariage,5,5,1,1
1031,http://www.artesa-creations.com/img/p/2/9/0/0/2900.jpg,"Foulard Eclairs Anis, Kaki et Fushia etole mousseline de soie",CB_FOUkaki,Accessoires de mode,50,50,1,1
1490,http://www.artesa-creations.com/img/p/3/7/5/4/3754.jpg,Boucles d'oreilles Cage Turquoise,GRE_BOcageTUR,Boucles d'oreilles,53.55,53.55,1,1
1244,http://www.artesa-creations.com/img/p/3/2/8/0/3280.jpg,Bouquet de Fleurs Dorées,HD_BOUQborOR,Mariage,142.8,142.8,1,1
788,http://www.artesa-creations.com/img/p/2/3/8/2/2382.jpg,Coussin d'alliances Fleurs Parme et satin ivoire,CB_COUsoielilas,Mariage,43.35,43.35,1,1
1271,http://www.artesa-creations.com/img/p/3/3/6/9/3369.jpg,Collier Dentelle de Calais ivoire,HC_COLlarge,Bijoux de créateurs,47,47,1,1
1339,http://www.artesa-creations.com/img/p/3/4/4/1/3441.jpg,Collier Macaron Café crème,HD_COLmacaCafe,Bijoux de créateurs,25.5,25.5,1,1
951,http://www.artesa-creations.com/img/p/2/7/3/9/2739.jpg,Livre d'or Ivoire Chocolat Anis & Nacre,CC_LOharChoAni,Mariage,39.5,39.5,1,1
1419,http://www.artesa-creations.com/img/p/3/6/1/7/3617.jpg,Broche Fleur de Soie Parfumable ,SY_BARfleur,Accessoires de mode,22.1,22.1,1,1
1017,http://www.artesa-creations.com/img/p/2/8/6/9/2869.jpg,Boucles d'oreilles Turquoise nacre et perle,HD_BOturpt,Bijoux de créateurs,19,19,1,1
517,http://www.artesa-creations.com/img/p/1/7/4/0/1740.jpg,Bibi Fleurs Dorées coiffure,HD_bibiFdore,Hélène Delacour,55.5,55.5,1,1
628,http://www.artesa-creations.com/img/p/2/0/1/9/2019.jpg,Bouquet de Lys Blanc et Anis,HD_BOUQvert,Mariage,69.5,69.5,1,1
1014,http://www.artesa-creations.com/img/p/2/8/6/0/2860.jpg,Bouquet Baroque Noir Blanc Bijoux Or,HD_BOUQbijou,Mariage,68,68,1,1
1138,http://www.artesa-creations.com/img/p/3/1/0/1/3101.jpg,Jarretière Rose Vert Anis dentelle ivoire,CB_JARroseanis,Jarretière de mariée,16.15,16.15,1,1
1237,http://www.artesa-creations.com/img/p/3/2/7/0/3270.jpg,Boucles d'oreilles Goutte Nacrée - Bianca,MAX_BO,Bijoux de créateurs,12,12,1,1
850,http://www.artesa-creations.com/img/p/2/5/0/5/2505.jpg,Ras de Cou Tulipe multicolore - collier Origami,TP_RAStulimulti,Bijoux de créateurs,24,24,1,1
1480,http://www.artesa-creations.com/img/p/3/7/3/4/3734.jpg,Livre de naissance Montgolfière,CC_LPAmont,Créations Enfants,39,39,1,1
1134,http://www.artesa-creations.com/img/p/3/0/9/2/3092.jpg,Coussin d'alliances Baroque Noir et Fushia,CB_COUrock,Mariage,42.5,42.5,1,1
502,http://www.artesa-creations.com/img/p/1/6/8/9/1689.jpg,Bourse Satin blanc Fleurs Noires,CB_BOUN&B,Mariage,47,47,1,1
1230,http://www.artesa-creations.com/img/p/3/2/6/1/3261.jpg,Marque Place invité Papillon d'Argent,HD_MPpap,Mariage,7.5,7.5,1,1
711,http://www.artesa-creations.com/img/p/2/2/6/3/2263.jpg,Serre-Tête Papillon Turquoise,HC_coifpapTur,Accessoires de mode,24,24,1,1
1330,http://www.artesa-creations.com/img/p/3/4/2/9/3429.jpg,Serre Tête Fleur Givrée,HD_SerreFlgivre,Coiffure - Tête,25.5,25.5,1,1
350,http://www.artesa-creations.com/img/p/1/2/1/0/1210.jpg,Coussin d'alliances Fleurs turquoises et cristaux,CB_COUflTUR,Mariage,33.15,33.15,1,1
1409,http://www.artesa-creations.com/img/p/3/5/8/7/3587.jpg,Tiare Cuivrée Bohème Perles Blanche,AC_TIAcuivre,Mariage,24,24,1,1
1224,http://www.artesa-creations.com/img/p/3/2/5/1/3251.jpg,Boutonnière Fleur Ivoire et Perles,HD_BOUTfleur,Pour LUI,16,16,1,1
847,http://www.artesa-creations.com/img/p/2/5/0/2/2502.jpg,Boucles d'oreilles Tulipe Noire et Or,TP_BOboheOR,Bijoux de créateurs,16,16,1,1
1405,http://www.artesa-creations.com/img/p/3/5/8/0/3580.jpg,Bracelet multirang noir Tête de Mort,AC_BRAnoir,Bijoux de créateurs,19,19,1,1
1219,http://www.artesa-creations.com/img/p/3/2/4/4/3244.jpg,Bouton de manchette macarons chocolat,HD_BOUTmacachoc,Boutonnière - broche,15,15,1,1
615,http://www.artesa-creations.com/img/p/1/9/8/7/1987.jpg,Coussin Arabesques Argent & Strass,CB_couSTRASS,Mariage,47.6,47.6,1,1
844,http://www.artesa-creations.com/img/p/2/4/9/2/2492.jpg,Livre de naissance / Album bébé Garçon Skate,CC_LPAskate,Créations Enfants,37,37,1,1
1402,http://www.artesa-creations.com/img/p/3/5/7/6/3576.jpg,Headband Chaine Dorée,AC_tiareor,Mariage,20,20,1,1
1113,http://www.artesa-creations.com/img/p/3/0/6/3/3063.jpg,Boucles d'oreilles Fushia Perles,TP_BOfushia,Bijoux de créateurs,18,18,1,1
488,http://www.artesa-creations.com/img/p/1/6/5/2/1652.jpg,Urne Coeur de Papillon Vert anis,CC-BTcoeur V,Mariage,53,53,1,1
612,http://www.artesa-creations.com/img/p/1/9/7/3/1973.jpg,Coussin d'alliances Fleur de Cristal Turquoise,CB_couFLtur,Mariage,34.85,34.85,1,1
841,http://www.artesa-creations.com/img/p/2/4/8/5/2485.jpg,Boîte CD souvenirs de mariage Chocolat,CC_BTCDchoco,Mariage,32,32,1,1
696,http://www.artesa-creations.com/img/p/2/2/5/8/2258.jpg,Ras de Cou Perles d'Argent,HD_RASarg,Bijoux de créateurs,38,38,1,1
929,http://www.artesa-creations.com/img/p/2/6/9/2/2692.jpg,Marque Place invité Ivoire et Bordeaux,CC_MQP01,Mariage,5,5,1,1
1537,http://www.artesa-creations.com/img/p/3/8/3/5/3835.jpg,Boucles d'oreilles Perle Noire plaqué or,MAN_BOperleNOIRE,Catégories,25.5,25.5,1,1
608,http://www.artesa-creations.com/img/p/1/9/5/3/1953.jpg,Coussin d'alliances Papillon Lilas,CB_PAPlilas,Mariage,42.5,42.5,1,1
1321,http://www.artesa-creations.com/img/p/3/4/1/0/3410.jpg,Pochette Etoiles Dorées,BD_POCHor,Accessoires de mode,34,34,1,1
784,http://www.artesa-creations.com/img/p/2/3/7/2/2372.jpg,Collier ras de cou Pompon pailleté,HD_COLpom,Bijoux de créateurs,27,27,1,1
1534,http://www.artesa-creations.com/img/p/3/8/2/8/3828.jpg,Journal Intime Rouge et Gris,CC_JIrouge,Papeterie,39.95,39.95,1,1
835,http://www.artesa-creations.com/img/p/2/4/7/4/2474.jpg,Boucles d'oreilles Bohème Dorée - origami,TP_BOboheOR,Bijoux de créateurs,21,21,1,1
1315,http://www.artesa-creations.com/img/p/3/4/0/1/3401.jpg,Tour de cou Fleur Bleue & Argent,AI_COLfleurTUR,Bijoux de créateurs,25.5,25.5,1,1
1392,http://www.artesa-creations.com/img/p/3/5/6/4/3564.jpg,Barettes Fleurs Turquoise et Plumes x2,CB_BARtur,Coiffure Mariage,25,25,1,1
427,http://www.artesa-creations.com/img/p/1/4/8/1/1481.jpg,Jarretière 3 Fleurs Anis Chocolat,CB_JARchocAni,Jarretière de mariée,17,17,1,1
479,http://www.artesa-creations.com/img/p/1/6/3/0/1630.jpg,Coussin d'alliances Fleurs Chocolat,CB_couORGchoc,Mariage,42.5,42.5,1,1
832,http://www.artesa-creations.com/img/p/2/4/6/5/2465.jpg,Ras de Cou Tulipe Noire et Or - collier Origami,TP_RAStulinoir,Bijoux de créateurs,24,24,1,1
917,http://www.artesa-creations.com/img/p/2/6/7/1/2671.jpg,Mitaine Rosace Nacrée - coton blanc crocheté,CC_MITperle,Mariage,43,43,1,1
1389,http://www.artesa-creations.com/img/p/3/5/5/5/3555.jpg,Livre d'or Flocon d'hiver ruban turquoise,GA_LOflocon,Mariage,50,50,1,1
423,http://www.artesa-creations.com/img/p/1/4/6/7/1467.jpg,Boîte à dons Orchidée,CC_BTorchi,Mariage,49.5,49.5,1,1
993,http://www.artesa-creations.com/img/p/2/8/2/4/2824.jpg,Boutonniere Chocolat Turquoise Perle et Plume,HD_BOUTbouBleu,Boutonnière - broche,12,12,1,1
1100,http://www.artesa-creations.com/img/p/3/0/4/7/3047.jpg,Bouquet Demoiselle d'honneur Oiseau et papillons blancs,HD_BOUQdhoiseau,Mariage,40.8,40.8,1,1
1528,http://www.artesa-creations.com/img/p/3/8/1/0/3810.jpg,Urne Arabesques Dorées ivoire,CC_BTaraOR,Urne - boîte à dons,55,55,1,1
593,http://www.artesa-creations.com/img/p/1/8/9/8/1898.jpg,Boite a dons Coeur Précieux urne mariage lin,CC_BTprecieux,Mariage,49.3,49.3,1,1
829,http://www.artesa-creations.com/img/p/2/4/5/6/2456.jpg,Boucles d'oreilles Nénuphare Blanc Argent,TP_BOnenu,Bijoux de créateurs,24,24,1,1
1309,http://www.artesa-creations.com/img/p/3/7/4/7/3747.jpg,Rond de Serviette Orchidée Blanche,HD_rondorchi,Hélène Delacour,8.5,8.5,1,1
914,http://www.artesa-creations.com/img/p/2/6/7/2/2672.jpg,Album bébé / Livre Fleur Rose Chocolat naissance,CC_LPArose,Créations Enfants,39.95,39.95,1,1
1386,http://www.artesa-creations.com/img/p/3/5/4/3/3543.jpg,Livre d'or Ivoire et plume bordeaux,CC-LOplumBOR,Album - Livre d'or,41,41,1,1
1183,http://www.artesa-creations.com/img/p/3/1/8/4/3184.jpg,Marque Place invité Chocolat Turquoise,HD_MPchoctur,Mariage,5.95,5.95,1,1
580,http://www.artesa-creations.com/img/p/2/8/8/1/2881.jpg,Bracelet cordon noir Perle Blanche,AC_BRAperle,Bijoux de créateurs,10,10,1,1
826,http://www.artesa-creations.com/img/p/2/4/8/0/2480.jpg,Bracelet Bague Eclat de Feu,AC_BRAbagOran,Bijoux de créateurs,18,18,1,1
679,http://www.artesa-creations.com/img/p/2/1/4/9/2149.jpg,Livre d'Or Chocolat Fleur de Soie Turquoise,CC_LOsoieTUR,Mariage,35.5,35.5,1,1
1306,http://www.artesa-creations.com/img/p/3/3/7/6/3376.jpg,Bague Macaron Café au Lait,HD_BAGmacacafe,Bagues,15,15,1,1
249,http://www.artesa-creations.com/img/p/1/5/3/8/1538.jpg,Collier Fleur Noire,HD_fleurNoire_COL,Bijoux de créateurs,39,39,1,1
911,http://www.artesa-creations.com/img/p/2/6/6/1/2661.jpg,Collier Square pierre de lune et OR,LO_COLsq,Bijoux de créateurs,40,40,1,1
772,http://www.artesa-creations.com/img/p/2/3/5/0/2350.jpg,Jarretière Dentelle Ivoire plume et perles bronze,CB_JARperle,Mariage,20.4,20.4,1,1
573,http://www.artesa-creations.com/img/p/1/8/5/6/1856.jpg,Collier Papilon Noir,WAM_COLpap,Bijoux de créateurs,29,29,1,1
823,http://www.artesa-creations.com/img/p/2/4/4/9/2449.jpg,Coussin d'alliances Blanc Papillon Chocolat Turquoise,CB_COUpapchoctur,Mariage,47.6,47.6,1,1
674,http://www.artesa-creations.com/img/p/2/1/3/8/2138.jpg,Livre d'Or Versailles - Blanc et Argent,CC_LOvers,Mariage,40.5,40.5,1,1
1303,http://www.artesa-creations.com/img/p/3/3/8/3/3383.jpg,Serre Tête Fleur Lilas Parme,LD_SERRElilas,Accessoires de mode,28.5,28.5,1,1
225,http://www.artesa-creations.com/img/p/8/3/8/838.jpg,Col Echarpe Col d'hiver,IN&V_col,Accessoires de mode,48,48,1,1
1377,http://www.artesa-creations.com/img/p/3/5/6/9/3569.jpg,Centre de Table Feuilles d'Automne,HD_DECOautomne,Mariage,32.3,32.3,1,1
1451,http://www.artesa-creations.com/img/p/3/6/7/7/3677.jpg,Pochette Cuir Brun pompon turquoise,UN_pochCHOC,Chocolat Turquoise,39.8,39.8,1,1
1522,http://www.artesa-creations.com/img/p/3/8/0/0/3800.jpg,Bracelet perles rouges breloque & cordon,AC_BRArouge,Bijoux de créateurs,16,16,1,1
565,http://www.artesa-creations.com/img/p/1/8/3/6/1836.jpg,Coussin d'alliances Lierre Nature,CB_COULierre,Mariage,39.1,39.1,1,1
820,http://www.artesa-creations.com/img/p/2/4/4/3/2443.jpg,Barrette Fleurs Violine Dentelle et perles,AC_BARviolet,Accessoires de mode,8,8,1,1
670,http://www.artesa-creations.com/img/p/2/2/6/7/2267.jpg,Epingle à cheveux Perles & Passion Chocolat,CC_pinPPchoco,Mariage,11,11,1,1
1087,http://www.artesa-creations.com/img/p/3/4/3/3/3433.jpg,Jarretière Flocon d'Argent Dentelle Neige,CB_JARflocon,Jarretière de mariée,22.1,22.1,1,1
1177,http://www.artesa-creations.com/img/p/3/1/7/1/3171.jpg,Bouquet Fleur Turquoise,HD_BOUQfleurARG,Bouquet de mariée,37.5,37.5,1,1
815,http://www.artesa-creations.com/img/p/2/4/2/7/2427.jpg,Bracelet Pompon Satin Blanc,HD_BRApomsat,Accessoires de mode,23,23,1,1
1297,http://www.artesa-creations.com/img/p/3/3/5/5/3355.jpg,Stylo fantaisie Noir Points Argent,CC_STYnoir,Papeterie,5.9,5.9,1,1
402,http://www.artesa-creations.com/img/p/1/3/8/6/1386.jpg,Coussin d'alliances Coeur Chantilly,CB_coeurchantilly,Mariage,57.8,57.8,1,1
455,http://www.artesa-creations.com/img/p/1/5/5/8/1558.jpg,Mitaines Gris Souris,HD_MTgris,Accessoires de mode,25.5,25.5,1,1
1170,http://www.artesa-creations.com/img/p/3/1/5/5/3155.jpg,Coussin d'alliances Ivoire Arabesques Chocolat,CB_COUaraChoc,Mariage,39.1,39.1,1,1
1294,http://www.artesa-creations.com/img/p/3/3/9/3/3393.jpg,Collier Gouttes Turquoise ras de cou,HD_RASgoutteTUR,Bijoux de créateurs,20,20,1,1
894,http://www.artesa-creations.com/img/p/2/6/0/4/2604.jpg,Faire-part naissance Animaux de la Jungle,CC_CARTEjun,Créations Enfants,4.75,4.75,1,1
754,http://www.artesa-creations.com/img/p/2/3/1/2/2312.jpg,Boucles d'oreilles Rose Blanche et cristal,AC_BOroseBL,Bijoux de créateurs,15,15,1,1
1361,http://www.artesa-creations.com/img/p/3/5/0/2/3502.jpg,Coussin d'alliances Palme D'or Cannes Cinema,CB_COUpalm,Mariage,30,30,1,1
399,http://www.artesa-creations.com/img/p/1/4/3/0/1430.jpg,Collier Black Flower,TMV_COL10,Bijoux de créateurs,59,59,1,1
451,http://www.artesa-creations.com/img/p/1/5/4/0/1540.jpg,Sautoir Papillon de Nuit,HD_Sautpap,Bijoux de créateurs,45,45,1,1
1167,http://www.artesa-creations.com/img/p/3/1/4/9/3149.jpg,Coussin d'alliances Poker Jeu de Cartes,CB_COUpoker,Mariage,59.5,59.5,1,1
1263,http://www.artesa-creations.com/img/p/3/4/7/1/3471.jpg,Epingle Papillon Vieil Or - tiare bijou de cheveux,WAM_pinpap,Bijoux de mariée,27.5,27.5,1,1
809,http://www.artesa-creations.com/img/p/2/4/2/0/2420.jpg,Collier 3 rangs Perles Roses Irisées,HD_COL3rgRose,Bijoux de créateurs,39,39,1,1
653,http://www.artesa-creations.com/img/p/2/0/7/9/2079.jpg,Livre d'or Harmonie Prune satin blanc,CC-LOmoussPru,Album - Livre d'or,39.95,39.95,1,1
890,http://www.artesa-creations.com/img/p/2/5/9/6/2596.jpg,Ras de Cou Fleur de Lotus multicolore,TP_RASLotusMulti,Bijoux de créateurs,27,27,1,1
751,http://www.artesa-creations.com/img/p/2/3/1/0/2310.jpg,"Stylo fantaisie Ivoire et Or - 'Oui, je le veux !'",CC_STYptOR,Papeterie,5.9,5.9,1,1
1358,http://www.artesa-creations.com/img/p/3/4/9/8/3498.jpg,Peigne Rose Baroque et plume,HD_PEInb,Accessoires de mode,10.2,10.2,1,1
970,http://www.artesa-creations.com/img/p/2/7/7/0/2770.jpg,Collier Fleur de Nacre et Cristal Ocre Orange,PM_COLoran,Bijoux de créateurs,46,46,1,1
1073,http://www.artesa-creations.com/img/p/2/9/8/3/2983.jpg,Etui à lunettes turquoise papillons rouges,TP_etuiBLEU,Accessoires de mode,28.9,28.9,1,1
1507,http://www.artesa-creations.com/img/p/3/7/8/2/3782.jpg,Clip de Chaussures Noeuds Noir & Or,HD_clipnoirDouble,Pour ELLE,23.8,23.8,1,1
1163,http://www.artesa-creations.com/img/p/3/1/3/8/3138.jpg,Tiare Fleurs Dorées et Perles - headband,AC_TIAREfleur,Mariage,28,28,1,1
1260,http://www.artesa-creations.com/img/p/3/2/9/1/3291.jpg,Couronne de Fleurs Rouges,HD_BANrouge,Coiffure Mariage,17,17,1,1
741,http://www.artesa-creations.com/img/p/2/2/9/1/2291.jpg,Livre d'or Coeur Anis points argent,CC-LOcoeurAnisV2,Album - Livre d'or,36.5,36.5,1,1
1355,http://www.artesa-creations.com/img/p/3/4/9/2/3492.jpg,Faire-part Violine et Perle Nacrée,DO_FPvio,Papeterie,5.65,5.65,1,1
967,http://www.artesa-creations.com/img/p/3/4/7/2/3472.jpg,Urne Table de Poker thème Las Vegas,CB_BTpocker,Urne - boîte à dons,58,58,1,1
1435,http://www.artesa-creations.com/img/p/3/6/3/0/3630.jpg,Bracelet trio de Perles cordon gris,MAN_BRAgrisPerle,Bijoux de créateurs,11.05,11.05,1,1
1503,http://www.artesa-creations.com/img/p/3/7/7/7/3777.jpg,Collier perles Anis ras de cou céramique,HD_COLceramANIS,Colliers,39,39,1,1
1257,http://www.artesa-creations.com/img/p/3/2/9/6/3296.jpg,Bouquet Glamour Lilas Rose,HD_BOUQlilas,Lilas Parme,76.5,76.5,1,1
801,http://www.artesa-creations.com/img/p/2/4/0/9/2409.jpg,Boutonnière Rose Blanche Plume Noire,HD_BROplrose,Mariage,14,14,1,1
176,http://www.artesa-creations.com/img/p/6/2/4/624.jpg,Boîte à dons Amour de Nacre,CCBT-02,Mariage,42,42,1,1
1352,http://www.artesa-creations.com/img/p/3/4/8/5/3485.jpg,Marque place invité Anis Noeud Choco,DO_MPchocAnis,Mariage,1.3,1.3,1,1
964,http://www.artesa-creations.com/img/p/2/7/5/8/2758.jpg,Etole Ivoire Arabesques Chocolat Mousseline de soie,CB_FOUetolaraCHOC,Chantal B,65,65,1,1
